Name,Release Year,Certificate,Duration,Poster,Trailer,Genre,Rating,Rating Count,Country,Director,Writer,Stars,Story,Budget,Gross US & Canada,Opening weekend US & Canada,Gross worldwide
Recovery,2016,R,82,https://m.media-amazon.com/images/M/MV5BMTUyNDY3NjkyNl5BMl5BanBnXkFtZTgwNzEyNDYzMDI@._V1_.jpg,https://www.imdb.com/video/vi3705453081/,"['Horror', 'Thriller']",4.4,1967,['United States'],['Darrell Wheat'],"['Kyle Arrington', 'Darrell Wheat']","['Kirby Bliss Blanton', 'Rachel DiPillo', 'Alex Shaffer']","The night before their high school graduation, Jessie and her friends are guided by a &apos;Find My iPhone&apos; app to recover her lost device from a house whose demented tenants are hell bent on making her a flesh and blood member of the ...",,,,
Child Eater,2016,,82,https://m.media-amazon.com/images/M/MV5BMDJjY2M3NmMtMjg3OS00YjljLWIxY2YtZWRmN2E5OTQ5ZTMyXkEyXkFqcGdeQXVyMjUwNjg0NzQ@._V1_.jpg,https://www.imdb.com/video/vi3293099545/,"['Horror', 'Mystery']",4.4,1158,"['United States', 'Iceland']",['Erlingur Thoroddsen'],['Erlingur Thoroddsen'],"['Cait Bliss', 'Colin Critchley', 'Jason Martin']",A simple night of babysitting takes a horrifying turn when Helen realizes the boogeyman really is in little Lucas&apos; closet.,,,,"$4,422"
Rüzgar,2018,,94,https://m.media-amazon.com/images/M/MV5BNmZlMmI5ZWUtYzY0Yy00YzQxLThjZWQtYzJhNjhlYjA3NTIyXkEyXkFqcGdeQXVyODY1MDkwOQ@@._V1_.jpg,,"['Comedy', 'Romance']",4.4,1684,['Turkey'],['Serkan Acar'],['Volkan Girgin'],"['Belçim Bilgin', 'Sezai Paracikoglu', 'Ata Berk Mutlu']","At the age of 35, Ece is the assistant general manager of a company that produces baby diapers. There is a happy relationship with her lover Alper. Because of Ece, they can not get married. At this very moment, the 10-year-old Ruz...",,,,"$159,222"
Echoes,2015,Not Rated,93,https://m.media-amazon.com/images/M/MV5BMDk1YTZkMzEtNDE1NS00NjgzLWFlMTQtNjAyYmM0ZTFlNmRiXkEyXkFqcGdeQXVyMjQyNDc0NTI@._V1_.jpg,https://www.imdb.com/video/vi4225481241/,"['Drama', 'Horror', 'Thriller']",4.4,1562,['United States'],['Nils Timm'],['Nils Timm'],"['Kate French', 'Steven Brand', 'Steve Hanks']","Struggling with horrifying, sleep-paralysis induced visions, a young writer retreats with her boyfriend to an isolated desert house. As the visions intensify, she finds herself on the verge of losing her mind...or uncovering a lif...",,,,
Pixies,2015,PG,78,https://m.media-amazon.com/images/M/MV5BMjM5NzIxNDEwMV5BMl5BanBnXkFtZTgwMDgxMjA3NTE@._V1_.jpg,https://www.imdb.com/video/vi2126559769/,"['Animation', 'Comedy']",4.4,1741,['Canada'],['Sean Patrick O&apos;Reilly'],['Sean Patrick O&apos;Reilly'],"['Alexa PenaVega', 'Bill Paxton', 'Christopher Plummer']","Joe Beck has lost the love of his life thanks to a Pixie&apos;s Curse and he now needs to figure out how to get his girl back, learn more about the mysterious Pixies and undo a bad deed he did long ago.",,,,"$135,437"
Velipadinte Pusthakam,2017,,157,https://m.media-amazon.com/images/M/MV5BOWNjZmNlOTAtMjI3Ny00ZWY3LTlkYjctNTYxYmRmODFkMDNkXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg,https://www.imdb.com/video/vi391165977/,"['Action', 'Comedy', 'Drama']",4.4,1481,['India'],['Lal Jose'],['Benny P. Nayarambalam'],"['Mohanlal', 'Anoop Menon', 'Arun Kurian']","Professor Mathew Idikkula, who reformed the atmosphere of a college by developing a healthy relationship between teachers and students. The film reflects the goodness of the youth and the impact the students can have. It also take...",,,,"$462,711"
In This Gray Place,2019,,101,https://m.media-amazon.com/images/M/MV5BNzBkODVkZmYtN2ZmYy00M2ExLTkxZmQtNzRjNDE1MmYwNDZkXkEyXkFqcGdeQXVyNzA2MDM5NDE@._V1_.jpg,https://www.imdb.com/video/vi1915534361/,"['Drama', 'Romance', 'Thriller']",4.4,6520,['United States'],['R.D. Womack II'],['R.D. Womack II'],"['Aleksander Ristic', 'Marcus Johns', 'Angela Nordeng']","After a robbery gone wrong, Aaron - barricaded in a rest stop bathroom - faces down the police, hallucinations, and a grim secret.",,,,
Hep Yek 2,2017,,96,https://m.media-amazon.com/images/M/MV5BMzg3ZWNlZmMtMDdhYy00MTVkLTgxZWMtZTFkNTU5YWExMjkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk3MTU1ODk@._V1_.jpg,,"['Comedy', 'Crime']",4.4,1364,['Turkey'],['Orçun Benli'],"['Sükrü Üçpinar', 'Orçun Benli', 'Bilal Kalyoncu']","['Gokhan Yikilkan', 'Ulas Torun', 'Gürkan Uygun']","Cevat decisdes to murder Sahin. When Altan and Gurkan learns the murder, they decide to be part of it. While they try to hide the dead body, Kerim&apos;s wife Asli and their crazy son Ruhi follows them.",,,,"$1,156,461"
Coffee with D,2017,,123,https://m.media-amazon.com/images/M/MV5BOTFiZjJmNGUtYTU5Ny00M2NhLWJiNmUtZWYzYWI2ZjhiZTg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjQwOTU5NTg@._V1_.jpg,https://www.imdb.com/video/vi945404185/,['Comedy'],4.4,2540,['India'],['Vishal Mishra'],"['Aabhar Dadhich', 'Vishal Mishra']","['Sunil Grover', 'Zakir Hussain', 'Yugant Badri Pandey']","A celebrated journalist interviews one of the world&apos;s most dreaded terrorists, &quot;D&quot;.",,,,
10 000 timmar,2014,,94,https://m.media-amazon.com/images/M/MV5BMTQ4ODMxNDQ2MF5BMl5BanBnXkFtZTgwODQ1MjA0MTE@._V1_.jpg,,['Comedy'],4.4,1139,['Sweden'],['Joachim Hedén'],['Joachim Hedén'],"['Peter Magnusson', 'Karin Lithman', 'Özz Nûjen']","When he wins the lottery, an ordinary guy quits his job to pursue his dream of becoming a pro soccer player by devoting 10,000 hours to training.",,,,"$333,749"
Alterscape,2018,,90,https://m.media-amazon.com/images/M/MV5BMWFmODJlMDAtNGU1NS00NjZhLWEwNDUtMDdjZTEwYjM1ZTQxXkEyXkFqcGdeQXVyMTIxMzA5MDI@._V1_.jpg,https://www.imdb.com/video/vi746961433/,"['Action', 'Sci-Fi', 'Thriller']",4.4,1687,['United States'],['Serge Levin'],['Serge Levin'],"['Michael Ironside', 'Charles Baker', 'Alex Veadov']","After a failed suicide attempt, a young man coping with loss and depression, submits to a series of trials that fine-tune human emotions, but his unique reaction to the tests send him on a journey that transcends both physical and...",,,,
The Rocket List,2015,PG-13,83,https://m.media-amazon.com/images/M/MV5BZDQ4YjZiNDktNGVlOC00NzU0LThmMTMtZjQ4NjM5MWQ4NTI0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjIxNDMxMTM@._V1_.jpg,https://www.imdb.com/video/vi21542425/,"['Adventure', 'Drama', 'Sci-Fi']",4.4,1001,['Canada'],['Akash Sherman'],"['James Ewasiuk', 'Akash Sherman']","['Zachary Vydra', 'Timothy Choy', 'Akash Sherman']","A group of friends document themselves fulfilling their bucket lists before the world ends. The plan is to launch the archive into space, preserving one last memory of humanity.",,,,
Fantastic Four,2015,C13,100,https://m.media-amazon.com/images/M/MV5BMTk0OTMyMDA0OF5BMl5BanBnXkFtZTgwMzY5NTkzNTE@._V1_.jpg,https://www.imdb.com/video/vi3166483225/,"['Action', 'Adventure', 'Sci-Fi']",4.3,173970,"['United States', 'Germany', 'United Kingdom']",['Josh Trank'],"['Jeremy Slater', 'Simon Kinberg', 'Josh Trank']","['Miles Teller', 'Kate Mara', 'Michael B. Jordan']",Four young outsiders teleport to an alternate and dangerous universe which alters their physical form in shocking ways. The four must learn to harness their new abilities and work together to save Earth from a former friend turned...,"$120,000,000 (estimated)","$56,117,548","$25,685,737","$167,882,881"
A Wrinkle in Time,2018,P,109,https://m.media-amazon.com/images/M/MV5BMjMxNjQ5MTI3MV5BMl5BanBnXkFtZTgwMjQ2MTAyNDM@._V1_.jpg,https://www.imdb.com/video/vi206682137/,"['Adventure', 'Drama', 'Family']",4.3,47185,['United States'],['Ava DuVernay'],"['Jennifer Lee', 'Jeff Stockwell', 'Madeleine L&apos;Engle']","['Storm Reid', 'Oprah Winfrey', 'Reese Witherspoon']","After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.","$100,000,000 (estimated)","$100,478,608","$33,123,609","$132,675,864"
The Remaining,2014,PG-13,88,https://m.media-amazon.com/images/M/MV5BMTc4Mzk1NDA3MF5BMl5BanBnXkFtZTgwNTk1MjU0MjE@._V1_.jpg,https://www.imdb.com/video/vi2910235673/,"['Drama', 'Horror', 'Mystery']",4.3,8136,['United States'],['Casey La Scala'],"['Casey La Scala', 'Chris Dowling']","['Johnny Pacar', 'Shaun Sipos', 'Bryan Dechart']","Friends gather at a wedding, but the celebration&apos;s shattered by terrifying apocalyptic events, which force them to re-examine life, choices they&apos;ve made...",,"$1,169,603","$159,143","$2,297,261"
Exposed,2016,R,102,https://m.media-amazon.com/images/M/MV5BMjAwMzk1MDI1OF5BMl5BanBnXkFtZTgwMDYxODkzNzE@._V1_.jpg,https://www.imdb.com/video/vi2480912921/,"['Crime', 'Drama', 'Mystery']",4.3,16511,['United States'],['Gee Malik Linton'],['Gee Malik Linton'],"['Ana de Armas', 'Keanu Reeves', 'Christopher McDonald']",A police detective investigates the truth behind his partner&apos;s death. The mysterious case reveals disturbing police corruption and a dangerous secret involving an unlikely young woman.,"$6,000,000 (estimated)",,,"$269,915"
Diary of a Wimpy Kid: The Long Haul,2017,PG,91,https://m.media-amazon.com/images/M/MV5BMTUwMjc3NjExMl5BMl5BanBnXkFtZTgwMzIwNDU1MTI@._V1_.jpg,https://www.imdb.com/video/vi3898127897/,"['Adventure', 'Comedy', 'Family']",4.3,10493,['United States'],['David Bowers'],"['Jeff Kinney', 'David Bowers']","['Jason Drucker', 'Alicia Silverstone', 'Tom Everett Scott']",A Heffley family road trip to attend Meemaw&apos;s 90th birthday party goes hilariously off course thanks to Greg&apos;s newest scheme to get to a video gaming convention.,"$22,000,000 (estimated)","$20,738,724","$7,126,084","$40,140,972"
Siberia,2018,R,104,https://m.media-amazon.com/images/M/MV5BMTY1ODI5NzQ1NF5BMl5BanBnXkFtZTgwMzQ5NDM5NTM@._V1_.jpg,https://www.imdb.com/video/vi4085431065/,"['Crime', 'Drama', 'Romance']",4.3,16905,"['Canada', 'United States']",['Matthew Ross'],"['Scott B. Smith', 'Stephen Hamel']","['Keanu Reeves', 'Boris Gulyarin', 'Ashley St. George']","When an American diamond trader&apos;s Russian partner goes missing, he journeys to Siberia in search of him, but instead begins a love affair.",,,,"$636,366"
The Bye Bye Man,2017,PG-13,96,https://m.media-amazon.com/images/M/MV5BMTcxOTE5NzQwNF5BMl5BanBnXkFtZTgwOTMzMTc1ODE@._V1_.jpg,https://www.imdb.com/video/vi1403827737/,"['Drama', 'Fantasy', 'Horror']",4.3,25555,"['United States', 'China']",['Stacy Title'],"['Jonathan Penner', 'Robert Damon Schneck']","['Douglas Smith', 'Lucien Laviscount', 'Cressida Bonas']",Three friends stumble upon the horrific origins of a mysterious figure they discover is the root cause of the evil behind unspeakable acts.,"$7,400,000 (estimated)","$22,395,806","$13,501,349","$29,874,280"
The Little Mermaid,2018,PG,85,https://m.media-amazon.com/images/M/MV5BNjhiYzE5YjctZTg4ZS00OWEwLWIyZGItMjZjNWVjODZmNDBkXkEyXkFqcGdeQXVyNjQ3NTcyNzQ@._V1_.jpg,https://www.imdb.com/video/vi3683302169/,"['Adventure', 'Drama', 'Fantasy']",4.3,9482,['United States'],"['Blake Harris', 'Chris Bouchard']","['Blake Harris', 'Hans Christian Andersen']","['William Moseley', 'Poppy Drayton', 'Loreto Peralta']",A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.,,"$147,175","$85,505","$2,614,006"
The Curse of Sleeping Beauty,2016,TV-14,89,https://m.media-amazon.com/images/M/MV5BNTY0NzU4OTU3Nl5BMl5BanBnXkFtZTgwMjIxNDU0ODE@._V1_.jpg,https://www.imdb.com/video/vi6599961/,"['Fantasy', 'Horror', 'Mystery']",4.3,3822,['United States'],['Pearry Reginald Teo'],"['Josh Nadler', 'Pearry Reginald Teo', 'Everette Hartsoe']","['Ethan Peck', 'India Eisley', 'Natalie Hall']",Thomas unexpectedly inherits a property with a mysterious curse.,,,,"$96,881"
Monsters: Dark Continent,2014,R,119,https://m.media-amazon.com/images/M/MV5BMzA5ODI3OTQ3NV5BMl5BanBnXkFtZTgwODI4NzMwNTE@._V1_.jpg,https://www.imdb.com/video/vi1029286937/,"['Action', 'Drama', 'Horror']",4.3,11028,['United Kingdom'],['Tom Green'],"['Jay Basu', 'Tom Green', 'Jesse Atlas']","['Johnny Harris', 'Sam Keeley', 'Joe Dempsie']",Monsters&apos; reign continues to spread throughout the Earth.,,,,"$306,004"
Area 51,2015,R,91,https://m.media-amazon.com/images/M/MV5BMTU3ODYwMTk0Ml5BMl5BanBnXkFtZTgwMjkzMjY0NTE@._V1_.jpg,https://www.imdb.com/video/vi1615114521/,"['Horror', 'Mystery', 'Sci-Fi']",4.3,14971,['United States'],['Oren Peli'],"['Christopher Denham', 'Oren Peli']","['Reid Warner', 'Darrin Bragg', 'Ben Rovner']","Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government&apos;s secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.","$5,000,000 (estimated)","$7,556","$7,556","$7,556"
Escape Room,2018,R,86,https://m.media-amazon.com/images/M/MV5BZDEzNzk1NDYtN2Y5Mi00MjlkLWI0OTAtNjk0Zjk4MDY4NmRhXkEyXkFqcGdeQXVyNTYzMjkwNjU@._V1_.jpg,https://www.imdb.com/video/vi3942562329/,['Horror'],4.3,3939,['United States'],['Peter Dukes'],['Peter Dukes'],"['Skeet Ulrich', 'Sean Young', 'Christine Donlon']","Unaware that the employee paid to scare them has been possessed by a demon, four friends must overcome their rising terror and find the way out of the escape room before it&apos;s too late.",,,,"$2,595,495"
Urge,2016,R,89,https://m.media-amazon.com/images/M/MV5BMTU5ODAwMTEwNF5BMl5BanBnXkFtZTgwNzcwOTk5ODE@._V1_.jpg,https://www.imdb.com/video/vi2566304793/,"['Drama', 'Horror', 'Mystery']",4.3,9060,['United States'],['Aaron Kaufman'],"['Guy Busick', 'Aaron Kaufman', 'Jerry Stahl']","['Pierce Brosnan', 'Justin Chatwin', 'Danny Masterson']",A weekend getaway takes a dangerous turn when a mysterious nightclub owner introduces a group of friends to a dangerous new designer drug.,,,,"$47,740"
God&apos;s Not Dead 2,2016,PG,120,https://m.media-amazon.com/images/M/MV5BMjIxNTExMDk4NF5BMl5BanBnXkFtZTgwODM0MDczNzE@._V1_.jpg,https://www.imdb.com/video/vi3818435097/,"['Drama', 'Fantasy']",4.3,13259,['United States'],['Harold Cronk'],"['Chuck Konzelman', 'Cary Solomon']","['Melissa Joan Hart', 'Jesse Metcalfe', 'David A.R. White']","When a high school teacher is asked a question in class about Jesus, her response lands her in deep trouble.","$5,000,000 (estimated)","$20,774,575","$7,623,662","$24,487,848"
Kill &apos;Em All,2017,R,100,https://m.media-amazon.com/images/M/MV5BYTYxZGNlOGQtYjhjOS00NjI3LTliYzgtZTRiNWZlN2NlZjA0XkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_.jpg,https://www.imdb.com/video/vi3346251289/,"['Action', 'Crime', 'Mystery']",4.3,2935,['United States'],['Peter Malota'],"['Brian Smolensky', 'Jesse Cilio', 'Craig Stewart']","['Jean-Claude Van Damme', 'Autumn Reeser', 'Peter Stormare']","When a mysterious stranger arrives at a local hospital on the brink of death, an FBI interrogation unlocks an international plot of revenge.","$4,000,000 (estimated)",,,
Intramural,2015,R,100,https://m.media-amazon.com/images/M/MV5BNTk5ODI5MzM0N15BMl5BanBnXkFtZTgwMjM5NzA3NTE@._V1_.jpg,https://www.imdb.com/video/vi1928114201/,"['Comedy', 'Sport']",4.3,1569,['United States'],['Andrew Disney'],['Bradley Jackson'],"['Jake Lacy', 'Nikki Reed', 'Kate McKinnon']","With marriage, graduation, and the real world looming on the horizon, fifth year senior Caleb Fuller reassembles the ol&apos; team of misfits for one last epic run in Intramural football.",,,,
Keep Watching,2017,R,89,https://m.media-amazon.com/images/M/MV5BNGQ1YzE0ZDctNjkxOC00M2IxLWJlOWYtMzY2MDM5ODk2NDg1XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_.jpg,https://www.imdb.com/video/vi810858777/,"['Horror', 'Mystery', 'Thriller']",4.3,4875,['United States'],['Sean Carter'],['Joseph Dembner'],"['Bella Thorne', 'Chandler Riggs', 'Ioan Gruffudd']",A family become imprisoned in their home by intruders who force them to play a life and death game where the mysterious rules become clear as the night unfolds.,"$5,000,000 (estimated)","$94,178",,"$94,178"
3 idiotas,2017,PG-13,106,https://m.media-amazon.com/images/M/MV5BNGIwMTA2ZGYtYmM3MS00OTBhLTgxYTAtMDA0NWY0NDU3MmNmXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_.jpg,https://www.imdb.com/video/vi4003774489/,['Comedy'],4.3,1216,['Mexico'],['Carlos Bolado'],"['Antonio Abascal', 'Carlos Bolado', 'Martha Higareda']","['Martha Higareda', 'Alfonso Dosal', 'Christian Vazquez']",A group of friends embark on a fun adventure determined to find a college roommate who disappeared without a trace on graduation day.,,"$1,249,233","$609,249","$7,738,470"
Reprisal,2018,C18,89,https://m.media-amazon.com/images/M/MV5BMzcyMmEzOGMtZTU4My00MmJjLTk5YWYtMmUwNjNiZmI0MGFhXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_.jpg,https://www.imdb.com/video/vi3405167385/,"['Action', 'Drama', 'Thriller']",4.3,8041,"['United States', 'United Kingdom']",['Brian A. Miller'],['Bryce Hammons'],"['Bruce Willis', 'Frank Grillo', 'Johnathon Schaech']","A bank manager haunted by a violent heist that took the life of a coworker teams up with his ex-cop neighbor to bring down the assailant, initiating an explosive counterattack that brings all three men to the breaking point.",,,,"$598,625"
Debug,2015,Not Rated,86,https://m.media-amazon.com/images/M/MV5BMjM1MzYzODgwMV5BMl5BanBnXkFtZTgwMTAzMDU3NTE@._V1_.jpg,https://www.imdb.com/video/vi775797273/,"['Horror', 'Sci-Fi']",4.3,2954,['Canada'],['David Hewlett'],['David Hewlett'],"['Tenika Davis', 'Jason Momoa', 'Adrian Holmes']","Six young computer hackers, sent to work on a derelict spaceship, are forced to match wits with a vengeful artificial intelligence that would kill to be human.",,,,
Bunny the Killer Thing,2015,,88,https://m.media-amazon.com/images/M/MV5BMTU5NDQ4Nzk1MV5BMl5BanBnXkFtZTgwMDkzMTY3NTE@._V1_.jpg,,"['Action', 'Comedy', 'Horror']",4.3,1748,['Finland'],['Joonas Makkonen'],"['Joonas Makkonen', 'Miika J. Norvanto']","['Enni Ojutkangas', 'Jari Manninen', 'Orwi Manny Ameh']","A group of Finnish and British people get stuck at a cabin when they are attacked by a creature that is a half human, half rabbit.","€1,000,000 (estimated)",,,"$11,082"
Sum1,2017,TV-MA,92,https://m.media-amazon.com/images/M/MV5BZDA0ZTJmNWYtMzBjMC00NWY5LTg1MGEtZTZlOWExOWYyYTdmXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_.jpg,https://www.imdb.com/video/vi1693434649/,"['Horror', 'Sci-Fi', 'Thriller']",4.3,1654,['Germany'],['Christian Pasquariello'],"['Christian Pasquariello', 'Gabrielle Pfeiffer']","['Iwan Rheon', 'André Hennicke', 'Rainer Werner']","An aggressive race of aliens took over Planet Earth and humanity&apos;s at its end, living in giant bunkers below ground. Young Military rookie S.U.M.1 (Iwan Rheon) is sent to the surface to save a group of unprotected survivors.","$1,000,000 (estimated)",,,
Wolf Mother,2016,Not Rated,117,https://m.media-amazon.com/images/M/MV5BNWYzZWNjMjctMjQwYS00ZWUxLTk1OTMtMGQ0N2I2OGU5MjI1XkEyXkFqcGdeQXVyMzMwMjI2NA@@._V1_.jpg,https://www.imdb.com/video/vi774485273/,"['Crime', 'Thriller']",4.3,1434,['United States'],['Erik Peter Carlson'],['Erik Peter Carlson'],"['Tom Sizemore', 'Douglas Bennett', 'Mary Carey']","In an attempt to rectify their criminal past, a once successful Hollywood starlet, turned prostitute, and a petty, misogynistic thief, set out together to solve a high profile child abduction case in San Francisco.",,,,
War Pigs,2015,R,91,https://m.media-amazon.com/images/M/MV5BNTAyZjU5MTktMTNiOS00NjZmLWIyODQtZTNjM2YyYzg3MmY1XkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_.jpg,https://www.imdb.com/video/vi3431313945/,"['Action', 'Drama', 'War']",4.3,3599,['United States'],['Ryan Little'],"['Adam Emerson', 'Andrew Boodhoo Kightlinger', 'Steven Luke']","['Luke Goss', 'Dolph Lundgren', 'Chuck Liddell']",A rag tag unit of misfits known as the War Pigs must go behind enemy lines to exterminate Nazis by any means necessary.,,,,"$73,701"
Atlas Shrugged: Part III,2014,PG-13,99,https://m.media-amazon.com/images/M/MV5BMTg2ODk3OTcwOF5BMl5BanBnXkFtZTgwMjgzNzM2NDE@._V1_.jpg,https://www.imdb.com/video/vi1476439065/,"['Drama', 'Mystery', 'Sci-Fi']",4.3,3792,['United States'],['James Manera'],"['James Manera', 'Harmon Kaslow', 'John Aglialoro']","['Kristoffer Polaha', 'Laura Regan', 'Rob Morrow']","In a post-apocalyptic America, the iron fist of the totalitarian government seeks to crush one mysterious man named John Galt, who has the power and influence to change everything..","$5,000,000 (estimated)","$846,704","$461,179","$846,704"
The Sandman,2022,R,88,https://m.media-amazon.com/images/M/MV5BMTlkYjVlZDgtNGI2OC00NzVkLWI2YmYtMjFiNDliM2YwMDE5XkEyXkFqcGdeQXVyNDUzMzc3NTQ@._V1_.jpg,https://www.imdb.com/video/vi2976627225/,['Horror'],4.3,1836,['United States'],['Peter Sullivan'],['Peter Sullivan'],"['Haylie Duff', 'Tobin Bell', 'Shaun Sipos']","A little girl with formidable powers imagines into existence the Sandman, a terrible monster from her nightmares that brings harm to anyone who wants to hurt her.",,,,
Feral,2017,Not Rated,90,https://m.media-amazon.com/images/M/MV5BMjE4OTM0NzkzM15BMl5BanBnXkFtZTgwNDg5Mzk0NTM@._V1_.jpg,https://www.imdb.com/video/vi3477911577/,"['Action', 'Drama', 'Horror']",4.3,4465,['United States'],['Mark Young'],"['Mark Young', 'Adam Frazier']","['Scout Taylor-Compton', 'Olivia Luccardi', 'Lew Temple']",Students fight to survive a weekend in the woods.,,,,
Female Fight Club,2017,R,90,https://m.media-amazon.com/images/M/MV5BZWRhNzhlNDctYTMzZi00ZTlkLWExZjItOTVlMTgyM2ViNTlhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI4NjM1MQ@@._V1_.jpg,https://www.imdb.com/video/vi2479339801/,"['Action', 'Crime', 'Drama']",4.3,1376,['United States'],['Miguel Angel Ferrer'],"['Anastazja Davis', 'Miguel Angel Ferrer']","['Amy Johnston', 'Cortney Palm', 'Rey Goyos']",A former fighter reluctantly returns to the life she abandoned in order to help her sister survive the sadistic world of illegal fighting and the maniac who runs it.,"$2,000,000 (estimated)",,,"$22,253"
Winter Ridge,2018,TV-MA,86,https://m.media-amazon.com/images/M/MV5BZDVjNzhkYTItNDM4My00NWQ2LWJlNjItMGQ3OWM5OGNmYzE3XkEyXkFqcGdeQXVyMjgxOTM1MDU@._V1_.jpg,https://www.imdb.com/video/vi3727672089/,"['Crime', 'Drama', 'Mystery']",4.3,1170,['United Kingdom'],['Dom Lenoir'],['Ross Owen Williams'],"['Matt Hookings', 'Olwen Catherine Kelly', 'Hannah Waddingham']",A young detective is torn apart after his wife ends up in a coma while hunting a serial-killer at the same time.,"$1,000,000 (estimated)",,,
The Ice Cream Truck,2017,,96,https://m.media-amazon.com/images/M/MV5BYjYyNTc1NTgtMTQ1Yy00NDU5LWE4OWUtYzBmZTIyNjM4MWMxXkEyXkFqcGdeQXVyMzM1OTY4OTU@._V1_.jpg,https://www.imdb.com/video/vi1097185561/,"['Comedy', 'Horror', 'Mystery']",4.3,2438,['United States'],['Megan Freels Johnston'],['Megan Freels Johnston'],"['Deanna Russo', 'Emil Johnsen', 'John Redlinger']","Mary moves back to her suburban hometown, to find that the suburbs are scarier in more ways than she ever remembered.",,,,
Drive Hard,2014,Not Rated,92,https://m.media-amazon.com/images/M/MV5BMTczMjc0ODQwNV5BMl5BanBnXkFtZTgwNzAzODU0MjE@._V1_.jpg,https://www.imdb.com/video/vi2994383897/,"['Action', 'Comedy', 'Crime']",4.3,4802,['Canada'],['Brian Trenchard-Smith'],"['Chad Law', 'Evan Law', 'Brigitte Jean Allen']","['John Cusack', 'Thomas Jane', 'Zoe Ventoura']",A former race car driver is abducted by a mysterious thief and forced to be the wheel-man for a crime that puts them both in the sights of the cops and the mob.,"$6,000,000 (estimated)",,,"$267,030"
Red Christmas,2017,Not Rated,82,https://m.media-amazon.com/images/M/MV5BMjVmOTJkM2EtZTdlYi00YjE2LTlhZjMtOTBhODJkZGRiNDhmXkEyXkFqcGdeQXVyMTIxNTU2ODM@._V1_.jpg,https://www.imdb.com/video/vi3089611033/,"['Horror', 'Thriller']",4.3,2273,['Australia'],['Craig Anderson'],['Craig Anderson'],"['Dee Wallace', 'Geoff Morrell', 'David Collins']",A mother must protect her family on Christmas Day from a demented stranger who is hell-bent on tearing them apart.,,"$2,255",$280,"$2,255"
Killer Under the Bed,2021,,90,https://m.media-amazon.com/images/M/MV5BZWM4ZGNkYTItZDI5NC00ZWNkLWFmNDQtODk1NGJiMTAyNTQzXkEyXkFqcGdeQXVyMTg3MjA1Nw@@._V1_.jpg,https://www.imdb.com/video/vi1295893785/,"['Horror', 'Thriller']",4.3,1316,['United States'],['Jeff Hare'],"['Bryan Dick', 'Ken Sanders']","['Kristy Swanson', 'Brec Bassinger', 'Madison Lawlor']","Starring Kristy Swanson. After her dad dies, Kilee feels the world is against her, until she finds a doll, riddled with pins, in her backyard. Believed to hold supernatural powers, Kilee is concerned when the doll starts acting on...",,,,
Cat Run 2,2014,R,96,https://m.media-amazon.com/images/M/MV5BMTk2Mzg0OTMzOF5BMl5BanBnXkFtZTgwMjQyNjc5NTE@._V1_.jpg,https://www.imdb.com/video/vi215460889/,"['Action', 'Comedy']",4.3,1459,['United States'],['John Stockwell'],"['Andrew Manson', 'Matt Manson']","['Scott Mechlowicz', 'Alphonso McAuley', 'Winter Ave Zoli']",Two quirky NYC PIs head to New Orleans for a cooking contest and to clear a cousin&apos;s name in a shootout on a military base. Who are the strippers/spies/assassins?,,,,
Love Games,2016,Not Rated,114,https://m.media-amazon.com/images/M/MV5BOGE0Nzg5ZjYtMDBlNi00NjQ4LTk5ZmQtMDY5NjRhYzgyNGU0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,https://www.imdb.com/video/vi2999302425/,"['Crime', 'Thriller']",4.3,1031,['India'],['Vikram Bhatt'],['Vikram Bhatt'],"['Patralekhaa Paul', 'Tara-Alisha Berry', 'Gaurav Arora']",A pair of nymphomaniacs compete in seducing couples to sleep with them.,,,,"$591,008"
